id,annee,sexe,age,tranche_age,annee_naissance,categorie_socioprofessionnelle,region,niveau_etudes,origine,salaire_annuel_brut
3499,2021,Femme,65,65+,1956,Sans activité professionnelle,Bourgogne-Franche-Comté,Brevet des collèges,Asie,34652
3500,2021,Femme,18,18-24,2003,Cadres et professions intellectuelles supérieures,Provence-Alpes-Côte d'Azur,"Bac+2 (DUT, BTS)",Amérique et Océanie,35856
3501,2022,Homme,20,18-24,2002,Professions intermédiaires,Nouvelle-Aquitaine,Sans diplôme,Afrique du Nord,41177
3502,2022,Femme,84,65+,1938,Employés,Provence-Alpes-Côte d'Azur,Bac+3 (Licence),Afrique Subsaharienne,34461
3503,2022,Homme,76,65+,1946,Agriculteurs exploitants,Grand Est,"Bac+2 (DUT, BTS)",Afrique du Nord,33872
3504,2022,Homme,43,35-44,1979,Professions intermédiaires,Bretagne,Brevet des collèges,DOM-TOM,32922
3505,2022,Homme,64,55-65,1958,Retraités,Provence-Alpes-Côte d'Azur,Bac+5 (Master),Asie,37534
3506,2022,Femme,35,35-44,1987,Agriculteurs exploitants,Provence-Alpes-Côte d'Azur,Bac+5 (Master),Afrique du Nord,26487
3507,2022,Femme,61,55-65,1961,Sans activité professionnelle,Hauts-de-France,Bac+5 (Master),Amérique et Océanie,36345
3508,2022,Homme,65,65+,1957,Sans activité professionnelle,Bourgogne-Franche-Comté,CAP ou BEP,Europe,43232
3509,2022,Femme,19,18-24,2003,Professions intermédiaires,Hauts-de-France,Brevet des collèges,DOM-TOM,26889
3510,2022,Femme,38,35-44,1984,Retraités,Bourgogne-Franche-Comté,Sans diplôme,DOM-TOM,38579
3511,2022,Femme,84,65+,1938,Sans activité professionnelle,Bourgogne-Franche-Comté,Bac+3 (Licence),Europe,35079
3512,2022,Homme,42,35-44,1980,Retraités,Île-de-France,"Bac+2 (DUT, BTS)",DOM-TOM,39291
3513,2022,Homme,31,25-34,1991,Sans activité professionnelle,Provence-Alpes-Côte d'Azur,CAP ou BEP,Amérique et Océanie,45029
3514,2022,Homme,27,25-34,1995,Sans activité professionnelle,Provence-Alpes-Côte d'Azur,Bac+8 et plus (Doctorat),France métropolitaine,36952
3515,2022,Femme,62,55-65,1960,Agriculteurs exploitants,Pays de la Loire,CAP ou BEP,Afrique du Nord,27921
3516,2022,Homme,28,25-34,1994,"Artisans, commerçants, chefs d'entreprise",Auvergne-Rhône-Alpes,CAP ou BEP,Europe,44487
3517,2022,Femme,67,65+,1955,Professions intermédiaires,Corse,Sans diplôme,Asie,25810
3518,2022,Homme,46,45-54,1976,Retraités,Hauts-de-France,Brevet des collèges,Europe,43292
3519,2022,Femme,73,65+,1949,Sans activité professionnelle,Bourgogne-Franche-Comté,Brevet des collèges,Afrique du Nord,33016
3520,2022,Homme,62,55-65,1960,Sans activité professionnelle,Corse,Bac+3 (Licence),France métropolitaine,39488
3521,2022,Homme,28,25-34,1994,Ouvriers,Pays de la Loire,CAP ou BEP,DOM-TOM,41552
3522,2022,Homme,38,35-44,1984,Ouvriers,Occitanie,Sans diplôme,France métropolitaine,39812
3523,2022,Femme,66,65+,1956,"Artisans, commerçants, chefs d'entreprise",Auvergne-Rhône-Alpes,"Bac+2 (DUT, BTS)",Europe,38331
3524,2022,Homme,57,55-65,1965,Sans activité professionnelle,Bretagne,Bac+3 (Licence),Asie,45856
3525,2022,Homme,58,55-65,1964,Employés,Centre-Val de Loire,"Bac+2 (DUT, BTS)",France métropolitaine,34305
3526,2022,Homme,73,65+,1949,Cadres et professions intellectuelles supérieures,Hauts-de-France,Bac+8 et plus (Doctorat),Afrique Subsaharienne,31899
3527,2022,Homme,19,18-24,2003,Employés,Provence-Alpes-Côte d'Azur,CAP ou BEP,DOM-TOM,40716
3528,2022,Homme,41,35-44,1981,Employés,Hauts-de-France,Bac+3 (Licence),Afrique du Nord,46731
3529,2022,Femme,66,65+,1956,Retraités,Auvergne-Rhône-Alpes,CAP ou BEP,Asie,36105
3530,2022,Homme,20,18-24,2002,Employés,Provence-Alpes-Côte d'Azur,"Bac+2 (DUT, BTS)",Amérique et Océanie,34764
3531,2022,Homme,40,35-44,1982,Employés,Occitanie,CAP ou BEP,Asie,33683
3532,2022,Femme,81,65+,1941,Agriculteurs exploitants,Auvergne-Rhône-Alpes,Bac+8 et plus (Doctorat),Afrique Subsaharienne,33120
3533,2022,Femme,68,65+,1954,Employés,Normandie,Bac+5 (Master),Asie,28413
3534,2022,Homme,25,25-34,1997,"Artisans, commerçants, chefs d'entreprise",DOM-TOM,Bac+5 (Master),Afrique du Nord,40937
3535,2022,Homme,83,65+,1939,Professions intermédiaires,Nouvelle-Aquitaine,"Bac+2 (DUT, BTS)",France métropolitaine,41823
3536,2022,Homme,72,65+,1950,Ouvriers,Nouvelle-Aquitaine,Brevet des collèges,France métropolitaine,39170
3537,2022,Femme,26,25-34,1996,Professions intermédiaires,Hauts-de-France,Bac+5 (Master),Afrique du Nord,35775
3538,2022,Homme,49,45-54,1973,Cadres et professions intellectuelles supérieures,Provence-Alpes-Côte d'Azur,"Bac+2 (DUT, BTS)",France métropolitaine,43116
3539,2022,Homme,78,65+,1944,Cadres et professions intellectuelles supérieures,Hauts-de-France,Sans diplôme,Europe,37517
3540,2022,Homme,31,25-34,1991,Professions intermédiaires,Hauts-de-France,Bac+5 (Master),Europe,36742
3541,2022,Homme,34,25-34,1988,Agriculteurs exploitants,Grand Est,Bac+3 (Licence),Asie,34780
3542,2022,Homme,60,55-65,1962,"Artisans, commerçants, chefs d'entreprise",Bretagne,Brevet des collèges,Afrique Subsaharienne,31280
3543,2022,Femme,68,65+,1954,Professions intermédiaires,Pays de la Loire,Brevet des collèges,Asie,33991
3544,2022,Femme,44,35-44,1978,Ouvriers,Normandie,CAP ou BEP,Afrique Subsaharienne,27535
3545,2022,Femme,31,25-34,1991,Retraités,Île-de-France,Baccalauréat,Europe,27671
3546,2022,Homme,65,65+,1957,Retraités,Corse,CAP ou BEP,Afrique Subsaharienne,35986
3547,2022,Homme,57,55-65,1965,Retraités,DOM-TOM,Bac+5 (Master),France métropolitaine,32797
3548,2022,Femme,35,35-44,1987,Agriculteurs exploitants,Bourgogne-Franche-Comté,Brevet des collèges,DOM-TOM,30244
3549,2022,Femme,51,45-54,1971,Ouvriers,Auvergne-Rhône-Alpes,Bac+3 (Licence),Afrique Subsaharienne,26090
3550,2022,Femme,19,18-24,2003,Professions intermédiaires,Bretagne,Bac+3 (Licence),Amérique et Océanie,32358
3551,2022,Femme,39,35-44,1983,Ouvriers,Pays de la Loire,"Bac+2 (DUT, BTS)",DOM-TOM,30123
3552,2022,Femme,23,18-24,1999,Agriculteurs exploitants,Bretagne,Bac+8 et plus (Doctorat),DOM-TOM,32126
3553,2022,Femme,64,55-65,1958,Sans activité professionnelle,Bourgogne-Franche-Comté,"Bac+2 (DUT, BTS)",DOM-TOM,29065
3554,2022,Femme,49,45-54,1973,Ouvriers,Normandie,"Bac+2 (DUT, BTS)",DOM-TOM,26893
3555,2022,Femme,81,65+,1941,Cadres et professions intellectuelles supérieures,Grand Est,Bac+8 et plus (Doctorat),Afrique du Nord,35793
3556,2022,Homme,27,25-34,1995,Cadres et professions intellectuelles supérieures,Provence-Alpes-Côte d'Azur,"Bac+2 (DUT, BTS)",DOM-TOM,39785
3557,2022,Femme,32,25-34,1990,Agriculteurs exploitants,Auvergne-Rhône-Alpes,"Bac+2 (DUT, BTS)",Afrique du Nord,37709
3558,2022,Homme,56,55-65,1966,"Artisans, commerçants, chefs d'entreprise",Île-de-France,"Bac+2 (DUT, BTS)",Europe,39032
3559,2022,Homme,48,45-54,1974,Agriculteurs exploitants,Grand Est,Bac+8 et plus (Doctorat),Europe,33826
3560,2022,Femme,22,18-24,2000,Cadres et professions intellectuelles supérieures,Corse,Bac+5 (Master),Afrique Subsaharienne,34939
3561,2022,Homme,58,55-65,1964,Professions intermédiaires,Bretagne,CAP ou BEP,Asie,44848
3562,2022,Femme,73,65+,1949,Employés,DOM-TOM,Bac+3 (Licence),France métropolitaine,32638
3563,2022,Homme,42,35-44,1980,Employés,Nouvelle-Aquitaine,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,36802
3564,2022,Homme,78,65+,1944,Cadres et professions intellectuelles supérieures,Auvergne-Rhône-Alpes,Bac+8 et plus (Doctorat),DOM-TOM,42372
3565,2022,Homme,20,18-24,2002,Ouvriers,Île-de-France,Bac+5 (Master),Asie,31555
3566,2022,Homme,35,35-44,1987,Retraités,Centre-Val de Loire,Bac+5 (Master),Europe,40932
3567,2022,Homme,42,35-44,1980,"Artisans, commerçants, chefs d'entreprise",Nouvelle-Aquitaine,Baccalauréat,Afrique du Nord,46346
3568,2022,Homme,27,25-34,1995,Employés,Auvergne-Rhône-Alpes,Bac+3 (Licence),DOM-TOM,31822
3569,2022,Homme,66,65+,1956,Employés,Nouvelle-Aquitaine,Sans diplôme,Asie,34864
3570,2022,Femme,58,55-65,1964,Professions intermédiaires,Île-de-France,Bac+5 (Master),France métropolitaine,30123
3571,2022,Femme,53,45-54,1969,Cadres et professions intellectuelles supérieures,Auvergne-Rhône-Alpes,CAP ou BEP,Asie,36018
3572,2022,Homme,28,25-34,1994,Agriculteurs exploitants,Hauts-de-France,Bac+3 (Licence),Europe,31499
3573,2022,Homme,24,18-24,1998,Cadres et professions intellectuelles supérieures,Nouvelle-Aquitaine,Brevet des collèges,Asie,32664
3574,2022,Femme,82,65+,1940,Retraités,DOM-TOM,Bac+3 (Licence),Amérique et Océanie,26929
3575,2022,Homme,56,55-65,1966,Agriculteurs exploitants,Corse,Bac+5 (Master),Amérique et Océanie,42870
3576,2022,Femme,50,45-54,1972,Retraités,Bretagne,Sans diplôme,Europe,34780
3577,2022,Homme,45,45-54,1977,Cadres et professions intellectuelles supérieures,Corse,Bac+3 (Licence),Europe,38259
3578,2022,Femme,55,55-65,1967,Cadres et professions intellectuelles supérieures,Bretagne,"Bac+2 (DUT, BTS)",DOM-TOM,26804
3579,2022,Homme,44,35-44,1978,Employés,Île-de-France,CAP ou BEP,Amérique et Océanie,44703
3580,2022,Homme,55,55-65,1967,Professions intermédiaires,Nouvelle-Aquitaine,Brevet des collèges,Afrique Subsaharienne,41981
3581,2022,Femme,31,25-34,1991,Ouvriers,Auvergne-Rhône-Alpes,Brevet des collèges,Europe,36073
3582,2022,Homme,49,45-54,1973,Ouvriers,Normandie,Sans diplôme,Europe,44097
3583,2022,Homme,24,18-24,1998,Ouvriers,Île-de-France,Brevet des collèges,Amérique et Océanie,39238
3584,2022,Homme,34,25-34,1988,Employés,Provence-Alpes-Côte d'Azur,CAP ou BEP,Europe,39912
3585,2022,Homme,30,25-34,1992,Employés,Corse,"Bac+2 (DUT, BTS)",DOM-TOM,31473
3586,2022,Homme,53,45-54,1969,Retraités,Bourgogne-Franche-Comté,Sans diplôme,Amérique et Océanie,32286
3587,2022,Femme,26,25-34,1996,"Artisans, commerçants, chefs d'entreprise",Bourgogne-Franche-Comté,CAP ou BEP,Afrique du Nord,29321
3588,2022,Homme,82,65+,1940,Agriculteurs exploitants,Occitanie,"Bac+2 (DUT, BTS)",France métropolitaine,36932
3589,2022,Femme,23,18-24,1999,Retraités,Nouvelle-Aquitaine,Bac+5 (Master),Afrique du Nord,28188
3590,2022,Femme,54,45-54,1968,Employés,Bretagne,Bac+3 (Licence),Amérique et Océanie,31427
3591,2022,Femme,36,35-44,1986,Cadres et professions intellectuelles supérieures,Pays de la Loire,CAP ou BEP,Amérique et Océanie,33614
3592,2022,Femme,28,25-34,1994,Professions intermédiaires,Bourgogne-Franche-Comté,CAP ou BEP,Europe,31183
3593,2022,Homme,81,65+,1941,Employés,Grand Est,CAP ou BEP,Afrique Subsaharienne,35918
3594,2022,Homme,46,45-54,1976,"Artisans, commerçants, chefs d'entreprise",Provence-Alpes-Côte d'Azur,"Bac+2 (DUT, BTS)",France métropolitaine,43784
3595,2022,Femme,42,35-44,1980,Retraités,Grand Est,CAP ou BEP,France métropolitaine,36709
3596,2022,Homme,42,35-44,1980,Retraités,Auvergne-Rhône-Alpes,Bac+8 et plus (Doctorat),DOM-TOM,46555
3597,2022,Homme,57,55-65,1965,Employés,Provence-Alpes-Côte d'Azur,Bac+8 et plus (Doctorat),Amérique et Océanie,34537
3598,2022,Homme,52,45-54,1970,Ouvriers,DOM-TOM,Sans diplôme,Amérique et Océanie,33888
3599,2022,Homme,82,65+,1940,Ouvriers,DOM-TOM,Sans diplôme,DOM-TOM,42293
3600,2022,Femme,58,55-65,1964,Ouvriers,Auvergne-Rhône-Alpes,Bac+3 (Licence),DOM-TOM,34492
3601,2022,Femme,70,65+,1952,Professions intermédiaires,Île-de-France,Sans diplôme,Europe,36904
3602,2022,Femme,31,25-34,1991,Ouvriers,Auvergne-Rhône-Alpes,Bac+5 (Master),Europe,28130
3603,2022,Femme,27,25-34,1995,"Artisans, commerçants, chefs d'entreprise",Nouvelle-Aquitaine,Sans diplôme,France métropolitaine,34171
3604,2022,Homme,40,35-44,1982,Professions intermédiaires,Pays de la Loire,CAP ou BEP,Asie,31889
3605,2022,Femme,53,45-54,1969,Sans activité professionnelle,Pays de la Loire,"Bac+2 (DUT, BTS)",DOM-TOM,36423
3606,2022,Homme,29,25-34,1993,Cadres et professions intellectuelles supérieures,Corse,Sans diplôme,Asie,44195
3607,2022,Femme,61,55-65,1961,Cadres et professions intellectuelles supérieures,Nouvelle-Aquitaine,Bac+8 et plus (Doctorat),France métropolitaine,38525
3608,2022,Femme,33,25-34,1989,Agriculteurs exploitants,Normandie,Baccalauréat,Afrique Subsaharienne,27102
3609,2022,Homme,78,65+,1944,Retraités,Corse,Baccalauréat,Afrique Subsaharienne,41997
3610,2022,Homme,23,18-24,1999,Employés,Pays de la Loire,Bac+5 (Master),Asie,40065
3611,2022,Homme,47,45-54,1975,Sans activité professionnelle,Auvergne-Rhône-Alpes,Baccalauréat,DOM-TOM,33456
3612,2022,Femme,71,65+,1951,Cadres et professions intellectuelles supérieures,Bourgogne-Franche-Comté,Bac+8 et plus (Doctorat),France métropolitaine,35864
3613,2022,Homme,30,25-34,1992,Sans activité professionnelle,Nouvelle-Aquitaine,Brevet des collèges,Amérique et Océanie,33255
3614,2022,Homme,73,65+,1949,Professions intermédiaires,Provence-Alpes-Côte d'Azur,Sans diplôme,France métropolitaine,39652
3615,2022,Femme,51,45-54,1971,"Artisans, commerçants, chefs d'entreprise",Auvergne-Rhône-Alpes,Sans diplôme,Europe,29230
3616,2022,Femme,33,25-34,1989,Agriculteurs exploitants,Occitanie,Bac+3 (Licence),Europe,33376
3617,2022,Femme,45,45-54,1977,Cadres et professions intellectuelles supérieures,Pays de la Loire,CAP ou BEP,Europe,37790
3618,2022,Homme,49,45-54,1973,Employés,Corse,"Bac+2 (DUT, BTS)",Europe,35565
3619,2022,Femme,79,65+,1943,Retraités,Île-de-France,Bac+3 (Licence),DOM-TOM,32016
3620,2022,Homme,28,25-34,1994,Sans activité professionnelle,Bretagne,"Bac+2 (DUT, BTS)",DOM-TOM,42829
3621,2022,Homme,29,25-34,1993,Agriculteurs exploitants,Occitanie,"Bac+2 (DUT, BTS)",Europe,40497
3622,2022,Femme,41,35-44,1981,Employés,Bretagne,Bac+8 et plus (Doctorat),Afrique du Nord,31451
3623,2022,Femme,60,55-65,1962,Ouvriers,Centre-Val de Loire,Brevet des collèges,Europe,31541
3624,2022,Femme,69,65+,1953,Sans activité professionnelle,Grand Est,"Bac+2 (DUT, BTS)",Asie,29475
3625,2022,Homme,43,35-44,1979,Ouvriers,Nouvelle-Aquitaine,Bac+8 et plus (Doctorat),Afrique Subsaharienne,34075
3626,2022,Homme,49,45-54,1973,Ouvriers,Île-de-France,Bac+8 et plus (Doctorat),Afrique Subsaharienne,34602
3627,2022,Homme,65,65+,1957,Professions intermédiaires,Hauts-de-France,Bac+8 et plus (Doctorat),Asie,41974
3628,2022,Femme,31,25-34,1991,Professions intermédiaires,Nouvelle-Aquitaine,Sans diplôme,DOM-TOM,31111
3629,2022,Femme,62,55-65,1960,Retraités,Occitanie,Sans diplôme,Afrique du Nord,33918
3630,2022,Homme,79,65+,1943,"Artisans, commerçants, chefs d'entreprise",Corse,Bac+8 et plus (Doctorat),DOM-TOM,35901
3631,2022,Femme,76,65+,1946,Employés,Nouvelle-Aquitaine,Sans diplôme,Europe,30108
3632,2022,Femme,82,65+,1940,Cadres et professions intellectuelles supérieures,Centre-Val de Loire,Bac+3 (Licence),Afrique du Nord,35331
3633,2022,Homme,18,18-24,2004,Agriculteurs exploitants,Centre-Val de Loire,Bac+5 (Master),Afrique du Nord,31543
3634,2022,Homme,68,65+,1954,Agriculteurs exploitants,Hauts-de-France,Bac+3 (Licence),Europe,37316
3635,2022,Femme,18,18-24,2004,Agriculteurs exploitants,Corse,Bac+8 et plus (Doctorat),France métropolitaine,32468
3636,2022,Femme,22,18-24,2000,Retraités,Centre-Val de Loire,Bac+8 et plus (Doctorat),Europe,31440
3637,2022,Femme,26,25-34,1996,Employés,Provence-Alpes-Côte d'Azur,CAP ou BEP,Afrique du Nord,30201
3638,2022,Femme,40,35-44,1982,Retraités,Bretagne,CAP ou BEP,France métropolitaine,36039
3639,2022,Homme,83,65+,1939,Employés,Grand Est,Sans diplôme,Europe,42472
3640,2022,Homme,51,45-54,1971,Agriculteurs exploitants,Normandie,Baccalauréat,Afrique Subsaharienne,32916
3641,2022,Femme,74,65+,1948,Professions intermédiaires,Bourgogne-Franche-Comté,"Bac+2 (DUT, BTS)",France métropolitaine,28671
3642,2022,Femme,26,25-34,1996,Sans activité professionnelle,Occitanie,Baccalauréat,Europe,37626
3643,2022,Homme,66,65+,1956,Ouvriers,Auvergne-Rhône-Alpes,Brevet des collèges,France métropolitaine,39909
3644,2022,Femme,64,55-65,1958,Agriculteurs exploitants,Provence-Alpes-Côte d'Azur,Sans diplôme,DOM-TOM,33944
3645,2022,Femme,40,35-44,1982,Agriculteurs exploitants,Auvergne-Rhône-Alpes,CAP ou BEP,Amérique et Océanie,32375
3646,2022,Femme,30,25-34,1992,Employés,Auvergne-Rhône-Alpes,Bac+8 et plus (Doctorat),DOM-TOM,27730
3647,2022,Homme,83,65+,1939,Ouvriers,Bretagne,Bac+5 (Master),Asie,39981
3648,2022,Homme,84,65+,1938,Agriculteurs exploitants,Nouvelle-Aquitaine,Bac+3 (Licence),DOM-TOM,35916
3649,2022,Femme,30,25-34,1992,Employés,Hauts-de-France,Baccalauréat,Europe,29728
3650,2022,Femme,56,55-65,1966,Professions intermédiaires,Nouvelle-Aquitaine,"Bac+2 (DUT, BTS)",France métropolitaine,31065
3651,2022,Femme,79,65+,1943,Professions intermédiaires,Île-de-France,Sans diplôme,France métropolitaine,36325
3652,2022,Femme,51,45-54,1971,Professions intermédiaires,Auvergne-Rhône-Alpes,Bac+5 (Master),Amérique et Océanie,31495
3653,2022,Homme,72,65+,1950,Retraités,Hauts-de-France,Bac+3 (Licence),France métropolitaine,36187
3654,2022,Femme,58,55-65,1964,Ouvriers,Provence-Alpes-Côte d'Azur,Bac+5 (Master),DOM-TOM,37638
3655,2022,Homme,67,65+,1955,Employés,Occitanie,Baccalauréat,Amérique et Océanie,46517
3656,2022,Homme,75,65+,1947,Sans activité professionnelle,Grand Est,Baccalauréat,DOM-TOM,42064
3657,2022,Femme,64,55-65,1958,Ouvriers,DOM-TOM,CAP ou BEP,Europe,28847
3658,2022,Femme,61,55-65,1961,Cadres et professions intellectuelles supérieures,Occitanie,Bac+5 (Master),Amérique et Océanie,29752
3659,2022,Femme,82,65+,1940,Retraités,Île-de-France,CAP ou BEP,DOM-TOM,33744
3660,2022,Homme,53,45-54,1969,Retraités,Centre-Val de Loire,Baccalauréat,Afrique Subsaharienne,33241
3661,2022,Homme,59,55-65,1963,Ouvriers,Île-de-France,Brevet des collèges,Amérique et Océanie,32650
3662,2022,Femme,57,55-65,1965,Retraités,Pays de la Loire,Bac+5 (Master),Amérique et Océanie,31239
3663,2022,Femme,77,65+,1945,Employés,Centre-Val de Loire,CAP ou BEP,DOM-TOM,34170
3664,2022,Femme,61,55-65,1961,Retraités,Occitanie,"Bac+2 (DUT, BTS)",Afrique du Nord,33492
3665,2022,Femme,80,65+,1942,"Artisans, commerçants, chefs d'entreprise",Pays de la Loire,"Bac+2 (DUT, BTS)",Asie,35544
3666,2022,Femme,23,18-24,1999,Sans activité professionnelle,Nouvelle-Aquitaine,Baccalauréat,Afrique du Nord,34783
3667,2022,Femme,69,65+,1953,Sans activité professionnelle,Hauts-de-France,Bac+5 (Master),Afrique du Nord,33808
3668,2022,Homme,48,45-54,1974,Employés,Hauts-de-France,Bac+3 (Licence),Asie,40882
3669,2022,Homme,77,65+,1945,Sans activité professionnelle,Île-de-France,CAP ou BEP,Afrique Subsaharienne,45104
3670,2022,Femme,18,18-24,2004,Sans activité professionnelle,Auvergne-Rhône-Alpes,Bac+5 (Master),Afrique Subsaharienne,34353
3671,2022,Homme,36,35-44,1986,"Artisans, commerçants, chefs d'entreprise",Corse,CAP ou BEP,Afrique du Nord,45884
3672,2022,Homme,44,35-44,1978,Sans activité professionnelle,Bourgogne-Franche-Comté,Bac+3 (Licence),Asie,43569
3673,2022,Homme,52,45-54,1970,Cadres et professions intellectuelles supérieures,Auvergne-Rhône-Alpes,Bac+3 (Licence),Afrique du Nord,41401
3674,2022,Femme,71,65+,1951,"Artisans, commerçants, chefs d'entreprise",Île-de-France,Bac+5 (Master),DOM-TOM,27642
3675,2022,Femme,69,65+,1953,"Artisans, commerçants, chefs d'entreprise",Pays de la Loire,Bac+8 et plus (Doctorat),Asie,31060
3676,2022,Femme,52,45-54,1970,Cadres et professions intellectuelles supérieures,Corse,Brevet des collèges,Asie,32547
3677,2022,Homme,78,65+,1944,Employés,Bretagne,Bac+8 et plus (Doctorat),Afrique du Nord,38342
3678,2022,Homme,67,65+,1955,Employés,Centre-Val de Loire,"Bac+2 (DUT, BTS)",France métropolitaine,39034
3679,2022,Femme,66,65+,1956,Retraités,Auvergne-Rhône-Alpes,Bac+8 et plus (Doctorat),Europe,30327
3680,2022,Femme,22,18-24,2000,Cadres et professions intellectuelles supérieures,Bourgogne-Franche-Comté,Brevet des collèges,Afrique du Nord,31250
3681,2022,Homme,40,35-44,1982,Ouvriers,Auvergne-Rhône-Alpes,Baccalauréat,Amérique et Océanie,36625
3682,2022,Femme,68,65+,1954,Employés,Occitanie,Bac+5 (Master),Europe,34833
3683,2022,Femme,74,65+,1948,Sans activité professionnelle,Normandie,Bac+3 (Licence),Afrique du Nord,33447
3684,2022,Femme,61,55-65,1961,Retraités,Normandie,Brevet des collèges,DOM-TOM,30626
3685,2022,Femme,61,55-65,1961,Sans activité professionnelle,DOM-TOM,Bac+3 (Licence),Afrique Subsaharienne,32589
3686,2022,Femme,66,65+,1956,Employés,Occitanie,"Bac+2 (DUT, BTS)",Asie,31158
